TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,세종,성인,일반,36,관리자,참가증,20210303,M
1,의정부,성인,일반,20,관리자,참가증,20210303,M
1,고양,청소년,일반,18,관리자,참가증,20210303,M
1,마포,성인,일반,19,관리자,1등급,20210303,M
1,KSPO송파,성인,일반,19,관리자,2등급,20210303,M
1,창원마산회원,성인,일반,19,관리자,참가증,20210303,M
1,영동,성인,출장,56,관리자,참가증,20210303,F
1,KSPO광주,노인,일반,65,관리자,참가증,20210303,F
2,화성,성인,일반,61,관리자,3등급,20210303,F
1,서초,성인,일반,27,관리자,3등급,20210303,F
2,고양,노인,일반,66,관리자,2등급,20210303,F
1,마포,노인,일반,68,관리자,3등급,20210303,M
1,서초,성인,일반,26,관리자,3등급,20210305,M
2,KSPO대구,성인,일반,19,관리자,3등급,20210309,M
3,영동,노인,출장,67,관리자,참가증,20210309,F
1,순천,성인,일반,30,인바디,3등급,20210309,F
1,남구(부산),성인,일반,23,관리자,2등급,20210309,M
3,북구(광주),성인,일반,20,관리자,참가증,20210309,M
2,계룡,성인,출장,19,관리자,2등급,20210309,M
1,광산,성인,출장,59,관리자,참가증,20210309,F
1,보은,성인,일반,47,관리자,참가증,20210309,F
2,달서,성인,일반,22,인바디,3등급,20210311,M
1,KSPO송파,성인,일반,23,관리자,2등급,20210311,F
1,보은,성인,일반,52,관리자,3등급,20210311,F
1,영동,성인,출장,29,관리자,참가증,20210311,M
1,영동,성인,출장,48,관리자,참가증,20210311,M
1,창원마산회원,청소년,일반,18,관리자,참가증,20210311,M
2,창원마산회원,청소년,일반,18,관리자,1등급,20210311,M
1,서초,청소년,일반,18,관리자,2등급,20210311,M
1,KSPO아산(출장),성인,출장,41,관리자,참가증,20210311,M
2,구미,성인,일반,22,관리자,3등급,20210311,M
1,서구(대전),성인,일반,28,관리자,참가증,20210311,M
2,순천,성인,일반,42,인바디,2등급,20210311,F
1,광산,성인,출장,54,관리자,참가증,20210311,M
1,광산,노인,출장,77,관리자,참가증,20210311,F
1,수원,성인,일반,42,관리자,3등급,20210311,M
1,광산,노인,출장,83,관리자,참가증,20210311,F
2,광산,성인,출장,58,관리자,참가증,20210311,F
1,창원마산회원,성인,출장,22,관리자,참가증,20210311,M
1,정읍,노인,일반,69,관리자,2등급,20210311,F
1,창원마산회원,성인,일반,21,관리자,참가증,20210311,M
1,창원마산회원,성인,일반,21,관리자,참가증,20210311,M
1,창원마산회원,성인,일반,21,관리자,3등급,20210311,M
1,나주,성인,일반,35,관리자,참가증,20210311,F
2,수원,노인,일반,73,관리자,참가증,20210311,M
1,순천,성인,일반,35,인바디,참가증,20210311,F
1,KSPO아산(출장),성인,출장,50,관리자,참가증,20210311,M
1,창원마산회원,청소년,일반,18,관리자,참가증,20210311,M
1,KSPO아산(출장),성인,출장,39,관리자,참가증,20210311,F
1,광주,성인,일반,19,관리자,참가증,20210311,M
1,원주,성인,일반,24,관리자,3등급,20210304,M
1,광주,노인,일반,65,관리자,1등급,20210304,M
10,서초,노인,일반,65,관리자,3등급,20210305,M
1,스포원(금정),성인,일반,26,인바디,2등급,20210305,M
1,마포,노인,일반,76,관리자,참가증,20210305,M
2,영암,성인,일반,21,관리자,3등급,20210305,M
1,보은,성인,일반,50,관리자,참가증,20210305,F
2,마포,노인,일반,65,관리자,2등급,20210305,M
3,포항,성인,일반,23,인바디,3등급,20210305,M
1,KSPO광주,성인,일반,56,관리자,2등급,20210305,F
3,KSPO대구,청소년,일반,18,관리자,3등급,20210305,F
1,부천,성인,일반,62,관리자,2등급,20210305,M
1,수원,노인,일반,69,관리자,참가증,20210305,F
4,KSPO송파,성인,일반,64,관리자,참가증,20210305,M
1,KSPO송파,성인,일반,62,관리자,3등급,20210305,M
2,화성,성인,일반,59,관리자,참가증,20210305,M
1,사상,성인,일반,36,관리자,2등급,20210305,M
3,의정부,노인,일반,68,관리자,참가증,20210305,F
3,강릉,성인,일반,32,관리자,1등급,20210305,M
1,KSPO송파,성인,일반,24,관리자,참가증,20210305,M
1,창원마산회원,성인,일반,24,관리자,참가증,20210305,M
1,나주,성인,출장,19,관리자,참가증,20210315,M
1,사상,성인,일반,19,관리자,참가증,20210315,M
1,의정부,성인,일반,50,관리자,참가증,20210315,F
1,경산,성인,일반,45,관리자,참가증,20210315,M
4,전주,청소년,출장,18,관리자,3등급,20210315,F
2,전주,청소년,출장,18,관리자,참가증,20210315,F
3,전주,청소년,출장,18,관리자,2등급,20210315,F
1,미추홀,청소년,일반,17,관리자,참가증,20210305,F
