"201805","경남창원서부경찰서",71,13,9,7,15,7,10,10,14,0,3,1,1,1,1,3,1,4,2,8,2,1,1,4,1,3,7,2,3,6,1,1,48,7,3,8,2,0,1,0,0,0,0,2
"201805","경남창원중부경찰서",121,14,15,22,18,14,16,22,8,5,4,1,3,2,0,3,6,1,1,5,4,9,8,4,20,6,9,4,5,5,6,2,83,9,2,19,0,4,0,0,0,0,0,4
"201805","경남통영경찰서",68,7,3,14,13,9,9,13,7,1,2,0,3,0,3,2,2,3,2,4,4,3,5,1,2,3,3,2,3,4,7,2,53,4,2,0,2,4,2,0,0,0,0,1
"201805","경남하동경찰서",17,1,3,2,2,4,3,2,2,1,0,0,3,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,0,1,1,1,14,1,0,1,0,1,0,0,0,0,0,0
"201805","경남함안경찰서",17,3,2,2,1,2,3,4,7,0,0,1,0,0,0,0,0,0,2,0,1,1,1,1,2,0,1,0,0,0,0,0,13,2,0,0,2,0,0,0,0,0,0,0
"201805","경남함양경찰서",7,0,0,0,3,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,3,2,0,0,0,0,0,0
"201805","경남합천경찰서",10,1,2,0,0,2,3,2,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,1,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,0
"201805","경북경산경찰서",134,21,14,32,19,17,12,19,11,3,5,3,0,7,3,1,6,5,8,5,9,5,5,4,8,6,6,8,8,3,5,10,110,7,5,4,2,2,1,0,0,0,0,3
"201805","경북경주경찰서",72,4,15,13,18,11,5,6,7,2,3,5,1,2,2,4,3,2,1,3,7,2,7,3,2,1,5,1,1,5,2,1,53,3,0,10,1,1,2,0,0,0,0,2
"201805","경북고령경찰서",5,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1
"201805","경북구미경찰서",180,22,25,33,28,30,16,26,24,8,7,7,3,8,4,3,9,4,10,4,4,8,9,11,11,9,9,7,7,4,3,7,134,5,5,22,9,1,3,0,0,0,0,1
"201805","경북군위경찰서",4,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
"201805","경북김천경찰서",53,4,5,7,8,10,9,10,6,6,0,1,1,0,0,2,2,1,2,4,1,1,1,1,2,5,3,4,1,2,1,6,38,7,2,1,1,3,0,0,0,0,0,1
"201805","경북문경경찰서",23,3,5,5,3,3,4,0,5,0,0,0,0,1,1,3,3,0,1,1,1,0,2,1,0,0,0,2,2,0,0,0,16,1,0,0,2,1,1,0,0,0,0,2
"201805","경북봉화경찰서",7,1,0,1,2,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,2,2,0,0,0,0,0,0
"201805","경북상주경찰서",40,4,6,7,8,7,4,4,3,1,0,1,0,0,0,0,3,2,4,3,3,1,1,0,3,3,0,7,2,0,1,2,31,3,4,0,0,2,0,0,0,0,0,0
"201805","경북성주경찰서",15,3,1,1,2,1,3,4,2,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,3,1,1,2,0,12,2,0,1,0,0,0,0,0,0,0,0
"201805","경북안동경찰서",43,6,6,4,7,10,4,6,6,2,2,1,0,1,1,0,0,3,4,2,1,3,0,2,6,1,1,1,1,1,2,2,32,5,0,1,1,2,0,0,0,0,0,2
"201805","경북영덕경찰서",9,1,1,1,4,0,1,1,3,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,1,1,1,0,0,0,0,1
"201805","경북영주경찰서",29,3,5,5,8,5,1,2,3,4,0,2,0,0,0,1,1,1,3,1,1,0,0,0,1,1,2,3,2,0,2,1,23,4,0,0,0,1,0,0,0,0,0,1
"201805","경북영천경찰서",34,4,2,12,2,6,5,3,2,2,1,0,4,2,0,1,1,0,4,0,0,2,1,2,1,0,1,3,1,2,3,1,29,1,0,1,1,0,1,0,0,0,0,1
"201805","경북예천경찰서",12,2,1,3,0,3,2,1,2,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,2,0,0,0,1,9,0,0,0,0,3,0,0,0,0,0,0
"201805","경북울릉경찰서",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"201805","경북울진경찰서",6,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
"201805","경북의성경찰서",20,1,1,9,6,0,2,1,2,0,1,0,0,1,0,0,1,1,2,1,2,2,1,2,0,0,1,0,1,1,1,0,14,0,0,3,0,1,0,0,0,0,0,2
"201805","경북청도경찰서",9,1,0,3,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,2,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"201805","경북청송경찰서",4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0
"201805","경북칠곡경찰서",37,4,4,7,5,6,4,7,7,0,3,4,2,1,0,1,1,2,3,1,1,1,0,2,1,3,0,2,2,0,0,0,27,3,0,4,1,1,0,0,0,0,0,1
"201805","경북포항남부경찰서",108,19,8,22,11,25,13,10,23,10,6,5,0,0,2,3,2,3,3,7,3,4,3,3,3,3,5,5,3,1,6,5,67,7,2,15,9,0,0,0,0,0,0,8
"201805","경북포항북부경찰서",121,19,17,19,12,18,18,18,14,4,10,3,6,2,4,2,2,5,9,7,0,3,4,6,9,1,8,3,3,6,7,3,74,10,3,17,9,3,1,0,0,0,0,4
"201805","광주광산경찰서",170,19,19,33,29,28,22,20,17,9,7,8,8,5,3,3,4,9,7,3,5,6,9,5,5,9,5,12,7,10,8,6,132,4,11,7,0,10,3,0,1,0,0,2
"201805","광주남부경찰서",79,13,11,13,10,12,9,11,8,7,1,10,1,2,0,2,2,1,4,3,4,2,4,2,3,4,1,5,4,1,7,1,57,5,3,8,1,2,0,1,0,0,0,2
"201805","광주동부경찰서",66,11,7,12,6,12,6,12,7,3,1,6,3,2,0,1,3,2,3,0,2,2,2,5,2,2,5,2,3,3,3,4,52,2,6,2,0,3,0,1,0,0,0,0
"201805","광주북부경찰서",174,20,22,25,23,34,18,32,20,3,8,5,9,10,2,10,3,4,7,6,9,8,6,5,5,8,9,5,5,8,13,6,127,11,12,16,4,2,0,1,0,0,0,1
"201805","광주서부경찰서",146,20,20,25,20,21,23,17,12,9,15,1,4,2,7,2,1,6,2,6,6,8,5,4,3,11,4,9,10,9,6,4,106,10,12,10,2,1,3,0,0,1,0,1
"201805","군산해양경찰서",4,2,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"201805","대구강북경찰서",73,7,13,12,13,14,7,7,6,0,1,3,4,0,1,1,2,1,3,4,2,6,1,4,2,5,6,5,6,4,6,0,65,1,5,1,1,0,0,0,0,0,0,0
"201805","대구남부경찰서",68,5,11,22,5,9,7,9,12,1,2,2,2,1,2,2,1,5,3,4,1,3,3,2,3,5,4,1,5,1,2,1,46,4,3,1,7,3,2,1,0,0,0,1
"201805","대구달서경찰서",69,6,11,6,10,14,5,17,9,0,2,3,2,1,0,1,5,8,3,2,2,1,2,3,3,1,4,5,6,3,0,3,55,3,4,0,3,3,1,0,0,0,0,0
"201805","대구달성경찰서",74,14,8,12,12,9,13,6,13,0,0,1,1,1,1,1,1,3,3,1,2,1,2,4,4,6,10,8,7,3,1,0,49,5,0,2,2,5,4,0,1,2,0,4
"201805","대구동부경찰서",190,19,27,37,35,24,20,28,24,6,7,4,5,6,4,4,9,5,12,2,5,4,15,7,5,7,10,12,14,10,6,7,146,12,6,4,12,5,1,0,1,0,0,3
"201805","대구북부경찰서",89,15,15,11,11,10,13,14,8,9,4,4,2,0,2,1,3,4,6,2,3,5,5,4,5,5,3,6,2,4,1,1,72,4,0,1,3,9,0,0,0,0,0,0
"201805","대구서부경찰서",76,9,13,10,11,14,9,10,10,5,1,1,3,2,0,2,3,3,2,6,4,4,3,4,5,3,2,2,3,3,1,4,55,0,3,1,3,3,0,1,2,0,0,8
"201805","대구성서경찰서",123,15,15,27,11,18,13,24,15,5,5,3,2,2,1,4,1,3,1,3,13,3,5,3,11,2,4,5,11,7,6,8,98,5,5,0,6,7,0,0,0,0,0,2
"201805","대구수성경찰서",181,26,9,22,26,27,17,54,12,3,3,6,1,5,4,2,39,8,7,8,5,8,3,13,5,7,5,7,9,9,6,6,112,3,5,47,2,4,7,0,0,0,0,1
"201805","대구중부경찰서",133,24,20,19,12,15,21,22,13,5,7,5,7,5,0,1,3,3,6,8,9,6,10,7,10,6,6,3,4,3,3,3,103,2,4,10,9,4,0,0,0,1,0,0
"201805","대전대덕경찰서",90,4,17,7,17,15,21,9,7,8,9,4,1,0,1,2,5,0,2,7,2,4,6,5,2,2,6,2,3,3,7,2,64,2,1,15,2,0,3,1,0,0,0,2
"201805","대전동부경찰서",136,18,13,20,24,24,17,20,11,2,4,1,5,4,4,5,4,8,5,5,5,6,8,6,8,7,7,5,6,7,8,5,114,3,2,4,1,5,3,0,0,1,0,3
"201805","대전둔산경찰서",185,21,15,42,25,34,28,20,8,11,10,9,1,3,2,3,4,3,3,7,8,5,9,13,12,24,8,10,6,3,14,9,112,6,6,41,1,2,0,1,0,0,0,16
"201805","대전서부경찰서",104,13,16,11,17,10,21,16,15,3,5,3,2,3,2,3,2,5,6,4,6,2,1,2,7,6,6,2,5,8,2,4,83,3,4,2,4,4,1,0,0,1,0,2
"201805","대전유성경찰서",153,18,23,17,25,20,29,21,7,8,4,12,6,2,4,3,7,4,7,6,4,7,6,10,5,12,12,6,5,5,7,4,129,5,4,9,1,2,1,1,0,0,0,1
"201805","대전중부경찰서",165,19,22,39,21,24,23,17,18,7,7,3,2,2,2,5,4,9,9,9,5,7,8,4,8,10,11,8,11,4,8,4,120,11,8,15,5,4,0,0,0,0,0,2
"201805","목포해양경찰서",10,0,4,2,2,2,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0
"201805","보령해양경찰서",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"201805","부산강서경찰서",59,9,12,6,8,5,6,13,9,1,4,2,4,1,1,3,1,1,1,3,1,3,5,1,2,4,2,0,4,1,3,2,35,6,4,2,7,2,1,0,0,0,0,2
"201805","부산금정경찰서",143,20,12,25,22,30,18,16,15,4,6,13,5,1,1,2,1,6,5,10,7,9,6,6,6,10,5,5,4,4,7,5,105,7,2,11,8,5,1,0,0,0,0,4
"201805","부산기장경찰서",58,5,17,7,6,9,8,6,9,1,1,2,1,0,2,2,1,4,2,3,2,2,2,6,5,1,5,1,2,2,1,1,40,3,3,2,5,4,0,0,0,0,0,1
"201805","부산남부경찰서",194,27,14,30,30,31,33,29,38,7,6,8,4,6,1,4,6,12,2,3,7,5,7,8,8,7,9,7,13,7,12,7,141,4,10,2,24,3,3,1,0,0,0,6
"201805","부산동래경찰서",139,14,16,31,21,19,8,30,18,6,4,2,3,0,1,5,3,2,3,7,6,5,2,16,9,9,12,4,4,4,6,8,92,8,12,3,10,10,0,3,0,0,0,1
"201805","부산동부경찰서",71,7,13,5,10,13,11,12,14,1,4,1,3,2,0,1,1,4,2,3,3,0,6,2,4,7,3,5,0,1,2,2,42,2,5,6,12,1,1,0,0,0,0,2
"201805","부산북부경찰서",105,8,12,13,13,26,22,11,25,0,0,2,2,1,5,1,0,4,7,4,5,11,4,2,5,4,4,6,5,2,4,2,56,2,9,6,21,4,3,0,0,0,0,4
