년도,광역,기초,시구only,경찰서,연령,항목,인구수
2017,서울,강동구,강동구,서울강동경찰서,21~30세,남,29360
2017,서울,강동구,강동구,서울강동경찰서,21~30세,여,28492
2017,서울,강동구,강동구,서울강동경찰서,31~40세,남,34627
2017,서울,강동구,강동구,서울강동경찰서,31~40세,여,33954
2017,서울,강동구,강동구,서울강동경찰서,41~50세,남,34504
2017,서울,강동구,강동구,서울강동경찰서,41~50세,여,35081
2017,서울,강동구,강동구,서울강동경찰서,51~60세,남,34627
2017,서울,강동구,강동구,서울강동경찰서,51~60세,여,37559
2017,서울,강동구,강동구,서울강동경찰서,61~세,남,36248
2017,서울,강동구,강동구,서울강동경찰서,61~세,여,42144
2017,서울,강동구,강동구,서울강동경찰서,07~12세,남,10677
2017,서울,강동구,강동구,서울강동경찰서,07~12세,여,9555
2017,서울,강북구,강북구,서울강북경찰서,00~06세,남,7128
2017,서울,강북구,강북구,서울강북경찰서,00~06세,여,6840
2017,서울,강북구,강북구,서울강북경찰서,13~15세,남,3607
2017,서울,강북구,강북구,서울강북경찰서,13~15세,여,3346
2017,서울,강북구,강북구,서울강북경찰서,16~20세,남,8173
2017,서울,강북구,강북구,서울강북경찰서,16~20세,여,8229
2017,서울,강북구,강북구,서울강북경찰서,21~30세,남,21239
2017,서울,강북구,강북구,서울강북경찰서,21~30세,여,21623
2017,서울,강북구,강북구,서울강북경찰서,31~40세,남,23450
2017,서울,강북구,강북구,서울강북경찰서,31~40세,여,21489
2017,서울,강북구,강북구,서울강북경찰서,41~50세,남,25633
2017,서울,강북구,강북구,서울강북경찰서,41~50세,여,25678
2017,서울,강북구,강북구,서울강북경찰서,51~60세,남,25244
2017,서울,강북구,강북구,서울강북경찰서,51~60세,여,27463
2017,서울,강북구,강북구,서울강북경찰서,61~세,남,31593
2017,서울,강북구,강북구,서울강북경찰서,61~세,여,40475
2017,서울,강북구,강북구,서울강북경찰서,07~12세,남,6397
2017,서울,강북구,강북구,서울강북경찰서,07~12세,여,6091
2017,서울,강서구,강서구,부산강서경찰서,00~06세,남,17940
2017,서울,강서구,강서구,부산강서경찰서,00~06세,여,17324
2017,서울,강서구,강서구,부산강서경찰서,13~15세,남,7083
2017,서울,강서구,강서구,부산강서경찰서,13~15세,여,6758
2017,서울,강서구,강서구,부산강서경찰서,16~20세,남,14371
2017,서울,강서구,강서구,부산강서경찰서,16~20세,여,14055
2017,서울,강서구,강서구,부산강서경찰서,21~30세,남,40853
2017,서울,강서구,강서구,부산강서경찰서,21~30세,여,45011
2017,서울,강서구,강서구,부산강서경찰서,31~40세,남,53816
2017,서울,강서구,강서구,부산강서경찰서,31~40세,여,51576
2017,서울,강서구,강서구,부산강서경찰서,41~50세,남,45819
2017,서울,강서구,강서구,부산강서경찰서,41~50세,여,46145
2017,서울,강서구,강서구,부산강서경찰서,51~60세,남,43073
2017,서울,강서구,강서구,부산강서경찰서,51~60세,여,48382
2017,서울,강서구,강서구,부산강서경찰서,61~세,남,46465
2017,서울,강서구,강서구,부산강서경찰서,61~세,여,57083
2017,서울,강서구,강서구,부산강서경찰서,07~12세,남,13258
2017,서울,강서구,강서구,부산강서경찰서,07~12세,여,12663
2017,서울,관악구,관악구,서울관악경찰서,00~06세,남,11011
2017,서울,관악구,관악구,서울관악경찰서,00~06세,여,10577
2017,서울,관악구,관악구,서울관악경찰서,13~15세,남,4521
2017,서울,관악구,관악구,서울관악경찰서,13~15세,여,4225
2017,서울,관악구,관악구,서울관악경찰서,16~20세,남,11915
2017,서울,관악구,관악구,서울관악경찰서,16~20세,여,11728
2017,서울,관악구,관악구,서울관악경찰서,21~30세,남,55335
2017,서울,관악구,관악구,서울관악경찰서,21~30세,여,53941
2017,서울,관악구,관악구,서울관악경찰서,31~40세,남,49311
2017,서울,관악구,관악구,서울관악경찰서,31~40세,여,41304
2017,서울,관악구,관악구,서울관악경찰서,41~50세,남,38919
2017,서울,관악구,관악구,서울관악경찰서,41~50세,여,35264
2017,서울,관악구,관악구,서울관악경찰서,51~60세,남,35224
2017,서울,관악구,관악구,서울관악경찰서,51~60세,여,38216
2017,서울,관악구,관악구,서울관악경찰서,61~세,남,42252
2017,서울,관악구,관악구,서울관악경찰서,61~세,여,51155
2017,서울,관악구,관악구,서울관악경찰서,07~12세,남,8369
2017,서울,관악구,관악구,서울관악경찰서,07~12세,여,7955
2017,서울,광진구,광진구,서울광진경찰서,00~06세,남,8725
2017,서울,광진구,광진구,서울광진경찰서,00~06세,여,8320
2017,서울,광진구,광진구,서울광진경찰서,13~15세,남,4113
2017,서울,광진구,광진구,서울광진경찰서,13~15세,여,3814
2017,서울,광진구,광진구,서울광진경찰서,16~20세,남,10396
2017,서울,광진구,광진구,서울광진경찰서,16~20세,여,10779
2017,서울,광진구,광진구,서울광진경찰서,21~30세,남,32557
2017,서울,광진구,광진구,서울광진경찰서,21~30세,여,35120
2017,서울,광진구,광진구,서울광진경찰서,31~40세,남,30581
2017,서울,광진구,광진구,서울광진경찰서,31~40세,여,30160
2017,서울,광진구,광진구,서울광진경찰서,41~50세,남,28499
2017,서울,광진구,광진구,서울광진경찰서,41~50세,여,29505
2017,서울,광진구,광진구,서울광진경찰서,51~60세,남,27499
2017,서울,광진구,광진구,서울광진경찰서,51~60세,여,29601
2017,서울,광진구,광진구,서울광진경찰서,61~세,남,27444
2017,서울,광진구,광진구,서울광진경찰서,61~세,여,32550
2017,서울,광진구,광진구,서울광진경찰서,07~12세,남,7342
2017,서울,광진구,광진구,서울광진경찰서,07~12세,여,6929
2017,서울,구로구,구로구,서울구로경찰서,00~06세,남,12865
2017,서울,구로구,구로구,서울구로경찰서,00~06세,여,12502
2017,서울,구로구,구로구,서울구로경찰서,13~15세,남,4602
2017,서울,구로구,구로구,서울구로경찰서,13~15세,여,4320
2017,서울,구로구,구로구,서울구로경찰서,16~20세,남,10373
2017,서울,구로구,구로구,서울구로경찰서,16~20세,여,9286
2017,서울,구로구,구로구,서울구로경찰서,21~30세,남,29422
2017,서울,구로구,구로구,서울구로경찰서,21~30세,여,30087
2017,서울,구로구,구로구,서울구로경찰서,31~40세,남,38677
2017,서울,구로구,구로구,서울구로경찰서,31~40세,여,35653
2017,서울,구로구,구로구,서울구로경찰서,41~50세,남,37126
2017,서울,구로구,구로구,서울구로경찰서,41~50세,여,34369
2017,서울,구로구,구로구,서울구로경찰서,51~60세,남,36200
2017,서울,구로구,구로구,서울구로경찰서,51~60세,여,37508
2017,서울,구로구,구로구,서울구로경찰서,61~세,남,39574
2017,서울,구로구,구로구,서울구로경찰서,61~세,여,45566
2017,서울,구로구,구로구,서울구로경찰서,07~12세,남,9589
2017,서울,구로구,구로구,서울구로경찰서,07~12세,여,9150
2017,서울,금천구,금천구,서울금천경찰서,00~06세,남,6085
2017,서울,금천구,금천구,서울금천경찰서,00~06세,여,5744
2017,서울,금천구,금천구,서울금천경찰서,13~15세,남,2441
2017,서울,금천구,금천구,서울금천경찰서,13~15세,여,2336
2017,서울,금천구,금천구,서울금천경찰서,16~20세,남,5724
2017,서울,금천구,금천구,서울금천경찰서,16~20세,여,5520
2017,서울,금천구,금천구,서울금천경찰서,21~30세,남,19363
2017,서울,금천구,금천구,서울금천경찰서,21~30세,여,17930
2017,서울,금천구,금천구,서울금천경찰서,31~40세,남,21646
2017,서울,금천구,금천구,서울금천경찰서,31~40세,여,17591
2017,서울,금천구,금천구,서울금천경찰서,41~50세,남,21290
2017,서울,금천구,금천구,서울금천경찰서,41~50세,여,19724
2017,서울,금천구,금천구,서울금천경찰서,51~60세,남,23555
2017,서울,금천구,금천구,서울금천경찰서,51~60세,여,23252
2017,서울,금천구,금천구,서울금천경찰서,61~세,남,22709
2017,서울,금천구,금천구,서울금천경찰서,61~세,여,26322
2017,서울,금천구,금천구,서울금천경찰서,07~12세,남,4439
2017,서울,금천구,금천구,서울금천경찰서,07~12세,여,4259
2017,서울,노원구,노원구,서울노원경찰서,00~06세,남,14079
2017,서울,노원구,노원구,서울노원경찰서,00~06세,여,13477
2017,서울,노원구,노원구,서울노원경찰서,13~15세,남,9138
2017,서울,노원구,노원구,서울노원경찰서,13~15세,여,8493
2017,서울,노원구,노원구,서울노원경찰서,16~20세,남,19923
2017,서울,노원구,노원구,서울노원경찰서,16~20세,여,19176
2017,서울,노원구,노원구,서울노원경찰서,21~30세,남,38546
2017,서울,노원구,노원구,서울노원경찰서,21~30세,여,36286
2017,서울,노원구,노원구,서울노원경찰서,31~40세,남,36923
2017,서울,노원구,노원구,서울노원경찰서,31~40세,여,37871
2017,서울,노원구,노원구,서울노원경찰서,41~50세,남,46553
2017,서울,노원구,노원구,서울노원경찰서,41~50세,여,50561
2017,서울,노원구,노원구,서울노원경찰서,51~60세,남,41680
2017,서울,노원구,노원구,서울노원경찰서,51~60세,여,44694
2017,서울,노원구,노원구,서울노원경찰서,61~세,남,42377
2017,서울,노원구,노원구,서울노원경찰서,61~세,여,55789
2017,서울,노원구,노원구,서울노원경찰서,07~12세,남,14436
2017,서울,노원구,노원구,서울노원경찰서,07~12세,여,13497
2017,서울,도봉구,도봉구,서울도봉경찰서,00~06세,남,8235
2017,서울,도봉구,도봉구,서울도봉경찰서,00~06세,여,7793
2017,서울,도봉구,도봉구,서울도봉경찰서,13~15세,남,4296
2017,서울,도봉구,도봉구,서울도봉경찰서,13~15세,여,4078
2017,서울,도봉구,도봉구,서울도봉경찰서,16~20세,남,9527
2017,서울,도봉구,도봉구,서울도봉경찰서,16~20세,여,9435
2017,서울,도봉구,도봉구,서울도봉경찰서,21~30세,남,22297
2017,서울,도봉구,도봉구,서울도봉경찰서,21~30세,여,22264
2017,서울,도봉구,도봉구,서울도봉경찰서,31~40세,남,23525
2017,서울,도봉구,도봉구,서울도봉경찰서,31~40세,여,22565
2017,서울,도봉구,도봉구,서울도봉경찰서,41~50세,남,26441
2017,서울,도봉구,도봉구,서울도봉경찰서,41~50세,여,28116
2017,서울,도봉구,도봉구,서울도봉경찰서,51~60세,남,27864
2017,서울,도봉구,도봉구,서울도봉경찰서,51~60세,여,30598
2017,서울,도봉구,도봉구,서울도봉경찰서,61~세,남,32314
2017,서울,도봉구,도봉구,서울도봉경찰서,61~세,여,38810
2017,서울,도봉구,도봉구,서울도봉경찰서,07~12세,남,7445
2017,서울,도봉구,도봉구,서울도봉경찰서,07~12세,여,6983
2017,서울,동대문구,동대문구,서울동대문경찰서,00~06세,남,8519
2017,서울,동대문구,동대문구,서울동대문경찰서,00~06세,여,8033
2017,서울,동대문구,동대문구,서울동대문경찰서,13~15세,남,3620
2017,서울,동대문구,동대문구,서울동대문경찰서,13~15세,여,3483
2017,서울,동대문구,동대문구,서울동대문경찰서,16~20세,남,10371
2017,서울,동대문구,동대문구,서울동대문경찰서,16~20세,여,11965
2017,서울,동대문구,동대문구,서울동대문경찰서,21~30세,남,32646
2017,서울,동대문구,동대문구,서울동대문경찰서,21~30세,여,31733
2017,서울,동대문구,동대문구,서울동대문경찰서,31~40세,남,27546
2017,서울,동대문구,동대문구,서울동대문경찰서,31~40세,여,25661
2017,서울,동대문구,동대문구,서울동대문경찰서,41~50세,남,27470
2017,서울,동대문구,동대문구,서울동대문경찰서,41~50세,여,26318
2017,서울,동대문구,동대문구,서울동대문경찰서,51~60세,남,26893
