년도,광역,기초,경찰서,시구only,연령,성별,가구수
2019,경기,안성시,경기안성경찰서,안성시,51~60세,남자,2422
2019,경기,안성시,경기안성경찰서,안성시,51~60세,여자,1696
2019,경기,안성시,경기안성경찰서,안성시,61~세,남자,2724
2019,경기,안성시,경기안성경찰서,안성시,61~세,여자,4925
2019,강원,양구군,강원양구경찰서,양구군,21~30세,남자,261
2019,강원,양구군,강원양구경찰서,양구군,21~30세,여자,74
2019,강원,양구군,강원양구경찰서,양구군,31~40세,남자,182
2019,강원,양구군,강원양구경찰서,양구군,31~40세,여자,51
2019,강원,양구군,강원양구경찰서,양구군,41~50세,남자,187
2019,강원,양구군,강원양구경찰서,양구군,41~50세,여자,97
2019,강원,양구군,강원양구경찰서,양구군,51~60세,남자,324
2019,강원,양구군,강원양구경찰서,양구군,51~60세,여자,162
2019,강원,양구군,강원양구경찰서,양구군,61~세,남자,434
2019,강원,양구군,강원양구경찰서,양구군,61~세,여자,759
2019,경남,양산시,경남양산경찰서,양산시,16~20세,남자,78
2019,경남,양산시,경남양산경찰서,양산시,16~20세,여자,67
2019,경남,양산시,경남양산경찰서,양산시,21~30세,남자,2470
2019,경남,양산시,경남양산경찰서,양산시,21~30세,여자,2077
2019,경남,양산시,경남양산경찰서,양산시,31~40세,남자,4336
2019,경남,양산시,경남양산경찰서,양산시,31~40세,여자,1875
2019,경남,양산시,경남양산경찰서,양산시,41~50세,남자,3866
2019,경남,양산시,경남양산경찰서,양산시,41~50세,여자,2261
2019,경남,양산시,경남양산경찰서,양산시,51~60세,남자,3697
2019,경남,양산시,경남양산경찰서,양산시,51~60세,여자,3298
2019,경남,양산시,경남양산경찰서,양산시,61~세,남자,3926
2019,경남,양산시,경남양산경찰서,양산시,61~세,여자,8681
2019,강원,양양군,강원속초경찰서,양양군,21~30세,남자,142
2019,강원,양양군,강원속초경찰서,양양군,21~30세,여자,81
2019,강원,양양군,강원속초경찰서,양양군,31~40세,남자,224
2019,강원,양양군,강원속초경찰서,양양군,31~40세,여자,106
2019,강원,양양군,강원속초경찰서,양양군,41~50세,남자,308
2019,강원,양양군,강원속초경찰서,양양군,41~50세,여자,148
2019,강원,양양군,강원속초경찰서,양양군,51~60세,남자,525
2019,강원,양양군,강원속초경찰서,양양군,51~60세,여자,338
2019,강원,양양군,강원속초경찰서,양양군,61~세,남자,838
2019,강원,양양군,강원속초경찰서,양양군,61~세,여자,1534
2019,경기,양주시,경기양주경찰서,양주시,16~20세,남자,36
2019,경기,양주시,경기양주경찰서,양주시,16~20세,여자,56
2019,경기,양주시,경기양주경찰서,양주시,21~30세,남자,1351
2019,경기,양주시,경기양주경찰서,양주시,21~30세,여자,850
2019,경기,양주시,경기양주경찰서,양주시,31~40세,남자,1868
2019,경기,양주시,경기양주경찰서,양주시,31~40세,여자,764
2019,경기,양주시,경기양주경찰서,양주시,41~50세,남자,2228
2019,경기,양주시,경기양주경찰서,양주시,41~50세,여자,1051
2019,경기,양주시,경기양주경찰서,양주시,51~60세,남자,2507
2019,경기,양주시,경기양주경찰서,양주시,51~60세,여자,1624
2019,경기,양주시,경기양주경찰서,양주시,61~세,남자,2968
2019,경기,양주시,경기양주경찰서,양주시,61~세,여자,4606
2019,서울,양천구,서울양천경찰서,양천구,16~20세,남자,65
2019,서울,양천구,서울양천경찰서,양천구,16~20세,여자,77
2019,서울,양천구,서울양천경찰서,양천구,21~30세,남자,1989
2019,서울,양천구,서울양천경찰서,양천구,21~30세,여자,2507
2019,서울,양천구,서울양천경찰서,양천구,31~40세,남자,3857
2019,서울,양천구,서울양천경찰서,양천구,31~40세,여자,2806
2019,서울,양천구,서울양천경찰서,양천구,41~50세,남자,3179
2019,서울,양천구,서울양천경찰서,양천구,41~50세,여자,2403
2019,서울,양천구,서울양천경찰서,양천구,51~60세,남자,3333
2019,서울,양천구,서울양천경찰서,양천구,51~60세,여자,2716
2019,서울,양천구,서울양천경찰서,양천구,61~세,남자,4235
2019,서울,양천구,서울양천경찰서,양천구,61~세,여자,9178
2019,경기,양평군,경기양평경찰서,양평군,16~20세,남자,22
2019,경기,양평군,경기양평경찰서,양평군,16~20세,여자,11
2019,경기,양평군,경기양평경찰서,양평군,21~30세,남자,476
2019,경기,양평군,경기양평경찰서,양평군,21~30세,여자,309
2019,경기,양평군,경기양평경찰서,양평군,31~40세,남자,671
2019,경기,양평군,경기양평경찰서,양평군,31~40세,여자,422
2019,경기,양평군,경기양평경찰서,양평군,41~50세,남자,976
2019,경기,양평군,경기양평경찰서,양평군,41~50세,여자,682
2019,경기,양평군,경기양평경찰서,양평군,51~60세,남자,1746
2019,경기,양평군,경기양평경찰서,양평군,51~60세,여자,1491
2019,경기,양평군,경기양평경찰서,양평군,61~세,남자,2949
2019,경기,양평군,경기양평경찰서,양평군,61~세,여자,4398
2019,전남,여수시,전남여수경찰서,여수시,16~20세,남자,195
2019,전남,여수시,전남여수경찰서,여수시,16~20세,여자,83
2019,전남,여수시,전남여수경찰서,여수시,21~30세,남자,2616
2019,전남,여수시,전남여수경찰서,여수시,21~30세,여자,1355
2019,전남,여수시,전남여수경찰서,여수시,31~40세,남자,2671
2019,전남,여수시,전남여수경찰서,여수시,31~40세,여자,1027
2019,전남,여수시,전남여수경찰서,여수시,41~50세,남자,2827
2019,전남,여수시,전남여수경찰서,여수시,41~50세,여자,1307
2019,전남,여수시,전남여수경찰서,여수시,51~60세,남자,3290
2019,전남,여수시,전남여수경찰서,여수시,51~60세,여자,2479
2019,전남,여수시,전남여수경찰서,여수시,61~세,남자,4396
2019,전남,여수시,전남여수경찰서,여수시,61~세,여자,9405
2019,경기,여주시,경기여주경찰서,여주시,16~20세,남자,27
2019,경기,여주시,경기여주경찰서,여주시,16~20세,여자,28
2019,경기,여주시,경기여주경찰서,여주시,21~30세,남자,678
2019,경기,여주시,경기여주경찰서,여주시,21~30세,여자,491
2019,경기,여주시,경기여주경찰서,여주시,31~40세,남자,972
2019,경기,여주시,경기여주경찰서,여주시,31~40세,여자,473
2019,경기,여주시,경기여주경찰서,여주시,41~50세,남자,1116
2019,경기,여주시,경기여주경찰서,여주시,41~50세,여자,689
2019,경기,여주시,경기여주경찰서,여주시,51~60세,남자,1508
2019,경기,여주시,경기여주경찰서,여주시,51~60세,여자,1115
2019,경기,여주시,경기여주경찰서,여주시,61~세,남자,2093
2019,경기,여주시,경기여주경찰서,여주시,61~세,여자,3273
2019,인천,연수구,인천연수경찰서,연수구,16~20세,남자,127
2019,인천,연수구,인천연수경찰서,연수구,16~20세,여자,123
2019,인천,연수구,인천연수경찰서,연수구,21~30세,남자,3287
2019,인천,연수구,인천연수경찰서,연수구,21~30세,여자,2721
2019,인천,연수구,인천연수경찰서,연수구,31~40세,남자,4048
2019,인천,연수구,인천연수경찰서,연수구,31~40세,여자,1971
2019,인천,연수구,인천연수경찰서,연수구,41~50세,남자,3172
2019,인천,연수구,인천연수경찰서,연수구,41~50세,여자,1865
2019,인천,연수구,인천연수경찰서,연수구,51~60세,남자,2783
2019,인천,연수구,인천연수경찰서,연수구,51~60세,여자,2322
2019,인천,연수구,인천연수경찰서,연수구,61~세,남자,2467
2019,인천,연수구,인천연수경찰서,연수구,61~세,여자,5213
2019,부산,연제구,,연제구,16~20세,남자,133
2019,부산,연제구,,연제구,16~20세,여자,102
2019,부산,연제구,,연제구,21~30세,남자,1693
2019,부산,연제구,,연제구,21~30세,여자,2294
2019,부산,연제구,,연제구,31~40세,남자,1993
2019,부산,연제구,,연제구,31~40세,여자,1633
2019,부산,연제구,,연제구,41~50세,남자,1709
2019,부산,연제구,,연제구,41~50세,여자,1381
2019,부산,연제구,,연제구,51~60세,남자,1795
2019,부산,연제구,,연제구,51~60세,여자,1910
2019,부산,연제구,,연제구,61~세,남자,2811
2019,부산,연제구,,연제구,61~세,여자,6751
2019,경기,연천군,경기연천경찰서,연천군,16~20세,여자,6
2019,경기,연천군,경기연천경찰서,연천군,21~30세,남자,661
2019,경기,연천군,경기연천경찰서,연천군,21~30세,여자,150
2019,경기,연천군,경기연천경찰서,연천군,31~40세,남자,328
2019,경기,연천군,경기연천경찰서,연천군,31~40세,여자,108
2019,경기,연천군,경기연천경찰서,연천군,41~50세,남자,349
2019,경기,연천군,경기연천경찰서,연천군,41~50세,여자,129
2019,경기,연천군,경기연천경찰서,연천군,51~60세,남자,664
2019,경기,연천군,경기연천경찰서,연천군,51~60세,여자,369
2019,경기,연천군,경기연천경찰서,연천군,61~세,남자,1173
2019,경기,연천군,경기연천경찰서,연천군,61~세,여자,1880
2019,전남,영광군,전남영광경찰서,영광군,16~20세,남자,8
2019,전남,영광군,전남영광경찰서,영광군,16~20세,여자,6
2019,전남,영광군,전남영광경찰서,영광군,21~30세,남자,269
2019,전남,영광군,전남영광경찰서,영광군,21~30세,여자,152
2019,전남,영광군,전남영광경찰서,영광군,31~40세,남자,369
2019,전남,영광군,전남영광경찰서,영광군,31~40세,여자,162
2019,전남,영광군,전남영광경찰서,영광군,41~50세,남자,508
2019,전남,영광군,전남영광경찰서,영광군,41~50세,여자,208
2019,전남,영광군,전남영광경찰서,영광군,51~60세,남자,736
2019,전남,영광군,전남영광경찰서,영광군,51~60세,여자,475
2019,전남,영광군,전남영광경찰서,영광군,61~세,남자,1225
2019,전남,영광군,전남영광경찰서,영광군,61~세,여자,3142
2019,경북,영덕군,경북영덕경찰서,영덕군,21~30세,남자,143
2019,경북,영덕군,경북영덕경찰서,영덕군,21~30세,여자,102
2019,경북,영덕군,경북영덕경찰서,영덕군,31~40세,남자,203
2019,경북,영덕군,경북영덕경찰서,영덕군,31~40세,여자,105
2019,경북,영덕군,경북영덕경찰서,영덕군,41~50세,남자,311
2019,경북,영덕군,경북영덕경찰서,영덕군,41~50세,여자,176
2019,경북,영덕군,경북영덕경찰서,영덕군,51~60세,남자,590
2019,경북,영덕군,경북영덕경찰서,영덕군,51~60세,여자,486
2019,경북,영덕군,경북영덕경찰서,영덕군,61~세,남자,1078
2019,경북,영덕군,경북영덕경찰서,영덕군,61~세,여자,3364
2019,부산,영도구,부산영도경찰서,영도구,16~20세,남자,272
2019,부산,영도구,부산영도경찰서,영도구,16~20세,여자,90
2019,부산,영도구,부산영도경찰서,영도구,21~30세,남자,1292
2019,부산,영도구,부산영도경찰서,영도구,21~30세,여자,614
2019,부산,영도구,부산영도경찰서,영도구,31~40세,남자,748
2019,부산,영도구,부산영도경찰서,영도구,31~40세,여자,371
2019,부산,영도구,부산영도경찰서,영도구,41~50세,남자,1086
2019,부산,영도구,부산영도경찰서,영도구,41~50세,여자,580
2019,부산,영도구,부산영도경찰서,영도구,51~60세,남자,1814
2019,부산,영도구,부산영도경찰서,영도구,51~60세,여자,1158
2019,부산,영도구,부산영도경찰서,영도구,61~세,남자,2967
2019,부산,영도구,부산영도경찰서,영도구,61~세,여자,6204
2019,충북,영동군,충북영동경찰서,영동군,16~20세,남자,63
2019,충북,영동군,충북영동경찰서,영동군,16~20세,여자,28
2019,충북,영동군,충북영동경찰서,영동군,21~30세,남자,571
2019,충북,영동군,충북영동경찰서,영동군,21~30세,여자,317
2019,충북,영동군,충북영동경찰서,영동군,31~40세,남자,230
2019,충북,영동군,충북영동경찰서,영동군,31~40세,여자,143
2019,충북,영동군,충북영동경찰서,영동군,41~50세,남자,369
2019,충북,영동군,충북영동경찰서,영동군,41~50세,여자,180
2019,충북,영동군,충북영동경찰서,영동군,51~60세,남자,732
2019,충북,영동군,충북영동경찰서,영동군,51~60세,여자,485
2019,충북,영동군,충북영동경찰서,영동군,61~세,남자,1337
2019,충북,영동군,충북영동경찰서,영동군,61~세,여자,2847
2019,서울,영등포구,서울영등포경찰서,영등포구,16~20세,남자,112
2019,서울,영등포구,서울영등포경찰서,영등포구,16~20세,여자,139
2019,서울,영등포구,서울영등포경찰서,영등포구,21~30세,남자,6442
2019,서울,영등포구,서울영등포경찰서,영등포구,21~30세,여자,8589
2019,서울,영등포구,서울영등포경찰서,영등포구,31~40세,남자,9143
2019,서울,영등포구,서울영등포경찰서,영등포구,31~40세,여자,6402
2019,서울,영등포구,서울영등포경찰서,영등포구,41~50세,남자,4690
2019,서울,영등포구,서울영등포경찰서,영등포구,41~50세,여자,3029
2019,서울,영등포구,서울영등포경찰서,영등포구,51~60세,남자,4293
2019,서울,영등포구,서울영등포경찰서,영등포구,51~60세,여자,2609
2019,서울,영등포구,서울영등포경찰서,영등포구,61~세,남자,4617
2019,서울,영등포구,서울영등포경찰서,영등포구,61~세,여자,8149
2019,전남,영암군,전남영암경찰서,영암군,16~20세,남자,41
2019,전남,영암군,전남영암경찰서,영암군,16~20세,여자,29
2019,전남,영암군,전남영암경찰서,영암군,21~30세,남자,408
2019,전남,영암군,전남영암경찰서,영암군,21~30세,여자,284
2019,전남,영암군,전남영암경찰서,영암군,31~40세,남자,626
2019,전남,영암군,전남영암경찰서,영암군,31~40세,여자,165
2019,전남,영암군,전남영암경찰서,영암군,41~50세,남자,844
2019,전남,영암군,전남영암경찰서,영암군,41~50세,여자,229
2019,전남,영암군,전남영암경찰서,영암군,51~60세,남자,934
2019,전남,영암군,전남영암경찰서,영암군,51~60세,여자,476
2019,전남,영암군,전남영암경찰서,영암군,61~세,남자,1188
2019,전남,영암군,전남영암경찰서,영암군,61~세,여자,2994
2019,경북,영양군,경북영양경찰서,영양군,21~30세,남자,46
2019,경북,영양군,경북영양경찰서,영양군,21~30세,여자,34
2019,경북,영양군,경북영양경찰서,영양군,31~40세,남자,86
2019,경북,영양군,경북영양경찰서,영양군,31~40세,여자,38
2019,경북,영양군,경북영양경찰서,영양군,41~50세,남자,136
2019,경북,영양군,경북영양경찰서,영양군,41~50세,여자,38
2019,경북,영양군,경북영양경찰서,영양군,51~60세,남자,304
2019,경북,영양군,경북영양경찰서,영양군,51~60세,여자,162
2019,경북,영양군,경북영양경찰서,영양군,61~세,남자,564
2019,경북,영양군,경북영양경찰서,영양군,61~세,여자,1345
2019,강원,영월군,강원영월경찰서,영월군,16~20세,남자,15
2019,강원,영월군,강원영월경찰서,영월군,16~20세,여자,10
2019,강원,영월군,강원영월경찰서,영월군,21~30세,남자,182
2019,강원,영월군,강원영월경찰서,영월군,21~30세,여자,100
2019,강원,영월군,강원영월경찰서,영월군,31~40세,남자,252
2019,강원,영월군,강원영월경찰서,영월군,31~40세,여자,105
2019,강원,영월군,강원영월경찰서,영월군,41~50세,남자,395
2019,강원,영월군,강원영월경찰서,영월군,41~50세,여자,182
2019,강원,영월군,강원영월경찰서,영월군,51~60세,남자,872
2019,강원,영월군,강원영월경찰서,영월군,51~60세,여자,438
2019,강원,영월군,강원영월경찰서,영월군,61~세,남자,1360
2019,강원,영월군,강원영월경찰서,영월군,61~세,여자,2156
2019,경북,영주시,경북영주경찰서,영주시,16~20세,남자,100
2019,경북,영주시,경북영주경찰서,영주시,16~20세,여자,96
2019,경북,영주시,경북영주경찰서,영주시,21~30세,남자,1231
2019,경북,영주시,경북영주경찰서,영주시,21~30세,여자,618
2019,경북,영주시,경북영주경찰서,영주시,31~40세,남자,724
2019,경북,영주시,경북영주경찰서,영주시,31~40세,여자,312
2019,경북,영주시,경북영주경찰서,영주시,41~50세,남자,872
2019,경북,영주시,경북영주경찰서,영주시,41~50세,여자,437
2019,경북,영주시,경북영주경찰서,영주시,51~60세,남자,1280
2019,경북,영주시,경북영주경찰서,영주시,51~60세,여자,998
2019,경북,영주시,경북영주경찰서,영주시,61~세,남자,2133
2019,경북,영주시,경북영주경찰서,영주시,61~세,여자,5331
2019,경북,영천시,경북영천경찰서,영천시,16~20세,남자,46
2019,경북,영천시,경북영천경찰서,영천시,16~20세,여자,39
2019,경북,영천시,경북영천경찰서,영천시,21~30세,남자,641
2019,경북,영천시,경북영천경찰서,영천시,21~30세,여자,347
2019,경북,영천시,경북영천경찰서,영천시,31~40세,남자,962
2019,경북,영천시,경북영천경찰서,영천시,31~40세,여자,366
2019,경북,영천시,경북영천경찰서,영천시,41~50세,남자,1049
2019,경북,영천시,경북영천경찰서,영천시,41~50세,여자,571
2019,경북,영천시,경북영천경찰서,영천시,51~60세,남자,1661
2019,경북,영천시,경북영천경찰서,영천시,51~60세,여자,1201
2019,경북,영천시,경북영천경찰서,영천시,61~세,남자,2588
2019,경북,영천시,경북영천경찰서,영천시,61~세,여자,5592
2019,경기,수원시 영통구,,영통구,16~20세,남자,155
2019,경기,수원시 영통구,,영통구,16~20세,여자,190
2019,경기,수원시 영통구,,영통구,21~30세,남자,8168
2019,경기,수원시 영통구,,영통구,21~30세,여자,5935
2019,경기,수원시 영통구,,영통구,31~40세,남자,7797
2019,경기,수원시 영통구,,영통구,31~40세,여자,3800
2019,경기,수원시 영통구,,영통구,41~50세,남자,3503
2019,경기,수원시 영통구,,영통구,41~50세,여자,2210
2019,경기,수원시 영통구,,영통구,51~60세,남자,1922
2019,경기,수원시 영통구,,영통구,51~60세,여자,1877
2019,경기,수원시 영통구,,영통구,61~세,남자,1605
2019,경기,수원시 영통구,,영통구,61~세,여자,4137
2019,충남,예산군,충남예산경찰서,예산군,16~20세,남자,21
2019,충남,예산군,충남예산경찰서,예산군,16~20세,여자,15
2019,충남,예산군,충남예산경찰서,예산군,21~30세,남자,500
2019,충남,예산군,충남예산경찰서,예산군,21~30세,여자,289
2019,충남,예산군,충남예산경찰서,예산군,31~40세,남자,506
2019,충남,예산군,충남예산경찰서,예산군,31~40세,여자,183
2019,충남,예산군,충남예산경찰서,예산군,41~50세,남자,644
2019,충남,예산군,충남예산경찰서,예산군,41~50세,여자,279
2019,충남,예산군,충남예산경찰서,예산군,51~60세,남자,1034
2019,충남,예산군,충남예산경찰서,예산군,51~60세,여자,734
2019,충남,예산군,충남예산경찰서,예산군,61~세,남자,1893
2019,충남,예산군,충남예산경찰서,예산군,61~세,여자,4103
2019,경북,예천군,경북예천경찰서,예천군,16~20세,남자,20
2019,경북,예천군,경북예천경찰서,예천군,16~20세,여자,13
2019,경북,예천군,경북예천경찰서,예천군,21~30세,남자,280
2019,경북,예천군,경북예천경찰서,예천군,21~30세,여자,202
2019,경북,예천군,경북예천경찰서,예천군,31~40세,남자,443
2019,경북,예천군,경북예천경찰서,예천군,31~40세,여자,195
2019,경북,예천군,경북예천경찰서,예천군,41~50세,남자,421
2019,경북,예천군,경북예천경찰서,예천군,41~50세,여자,224
2019,경북,예천군,경북예천경찰서,예천군,51~60세,남자,651
2019,경북,예천군,경북예천경찰서,예천군,51~60세,여자,477
2019,경북,예천군,경북예천경찰서,예천군,61~세,남자,1402
2019,경북,예천군,경북예천경찰서,예천군,61~세,여자,3534
2019,경기,오산시,경기오산경찰서,오산시,16~20세,남자,56
2019,경기,오산시,경기오산경찰서,오산시,16~20세,여자,72
2019,경기,오산시,경기오산경찰서,오산시,21~30세,남자,3274
2019,경기,오산시,경기오산경찰서,오산시,21~30세,여자,2093
2019,경기,오산시,경기오산경찰서,오산시,31~40세,남자,5505
2019,경기,오산시,경기오산경찰서,오산시,31~40세,여자,1993
2019,경기,오산시,경기오산경찰서,오산시,41~50세,남자,3442
2019,경기,오산시,경기오산경찰서,오산시,41~50세,여자,1489
2019,경기,오산시,경기오산경찰서,오산시,51~60세,남자,2202
2019,경기,오산시,경기오산경찰서,오산시,51~60세,여자,1557
2019,경기,오산시,경기오산경찰서,오산시,61~세,남자,1794
2019,경기,오산시,경기오산경찰서,오산시,61~세,여자,3193
2019,충북,옥천군,충북옥천경찰서,옥천군,16~20세,남자,12
2019,충북,옥천군,충북옥천경찰서,옥천군,16~20세,여자,6
2019,충북,옥천군,충북옥천경찰서,옥천군,21~30세,남자,167
2019,충북,옥천군,충북옥천경찰서,옥천군,21~30세,여자,94
2019,충북,옥천군,충북옥천경찰서,옥천군,31~40세,남자,225
2019,충북,옥천군,충북옥천경찰서,옥천군,31~40세,여자,87
2019,충북,옥천군,충북옥천경찰서,옥천군,41~50세,남자,332
2019,충북,옥천군,충북옥천경찰서,옥천군,41~50세,여자,153
2019,충북,옥천군,충북옥천경찰서,옥천군,51~60세,남자,610
2019,충북,옥천군,충북옥천경찰서,옥천군,51~60세,여자,402
2019,충북,옥천군,충북옥천경찰서,옥천군,61~세,남자,1139
2019,충북,옥천군,충북옥천경찰서,옥천군,61~세,여자,2591
2019,인천,옹진군,인천중부경찰서,옹진군,16~20세,남자,5
2019,인천,옹진군,인천중부경찰서,옹진군,21~30세,남자,381
2019,인천,옹진군,인천중부경찰서,옹진군,21~30세,여자,84
2019,인천,옹진군,인천중부경찰서,옹진군,31~40세,남자,307
2019,인천,옹진군,인천중부경찰서,옹진군,31~40세,여자,65
2019,인천,옹진군,인천중부경찰서,옹진군,41~50세,남자,372
2019,인천,옹진군,인천중부경찰서,옹진군,41~50세,여자,120
2019,인천,옹진군,인천중부경찰서,옹진군,51~60세,남자,562
2019,인천,옹진군,인천중부경찰서,옹진군,51~60세,여자,236
2019,인천,옹진군,인천중부경찰서,옹진군,61~세,남자,674
2019,인천,옹진군,인천중부경찰서,옹진군,61~세,여자,854
2019,전남,완도군,전남완도경찰서,완도군,16~20세,남자,5
2019,전남,완도군,전남완도경찰서,완도군,21~30세,남자,161
2019,전남,완도군,전남완도경찰서,완도군,21~30세,여자,127
2019,전남,완도군,전남완도경찰서,완도군,31~40세,남자,312
2019,전남,완도군,전남완도경찰서,완도군,31~40세,여자,128
2019,전남,완도군,전남완도경찰서,완도군,41~50세,남자,488
2019,전남,완도군,전남완도경찰서,완도군,41~50세,여자,237
2019,전남,완도군,전남완도경찰서,완도군,51~60세,남자,788
2019,전남,완도군,전남완도경찰서,완도군,51~60세,여자,434
2019,전남,완도군,전남완도경찰서,완도군,61~세,남자,1297
2019,전남,완도군,전남완도경찰서,완도군,61~세,여자,3071
2019,전북,전주시 완산구,전북전주완산경찰서,완산구,16~20세,남자,290
2019,전북,전주시 완산구,전북전주완산경찰서,완산구,16~20세,여자,267
2019,전북,전주시 완산구,전북전주완산경찰서,완산구,21~30세,남자,4007
2019,전북,전주시 완산구,전북전주완산경찰서,완산구,21~30세,여자,4133
2019,전북,전주시 완산구,전북전주완산경찰서,완산구,31~40세,남자,4126
2019,전북,전주시 완산구,전북전주완산경찰서,완산구,31~40세,여자,2664
2019,전북,전주시 완산구,전북전주완산경찰서,완산구,41~50세,남자,3729
2019,전북,전주시 완산구,전북전주완산경찰서,완산구,41~50세,여자,2372
2019,전북,전주시 완산구,전북전주완산경찰서,완산구,51~60세,남자,3571
2019,전북,전주시 완산구,전북전주완산경찰서,완산구,51~60세,여자,3612
2019,전북,전주시 완산구,전북전주완산경찰서,완산구,61~세,남자,4441
2019,전북,전주시 완산구,전북전주완산경찰서,완산구,61~세,여자,9973
2019,전북,완주군,전북완주경찰서,완주군,16~20세,남자,314
2019,전북,완주군,전북완주경찰서,완주군,16~20세,여자,231
2019,전북,완주군,전북완주경찰서,완주군,21~30세,남자,1591
2019,전북,완주군,전북완주경찰서,완주군,21~30세,여자,1043
2019,전북,완주군,전북완주경찰서,완주군,31~40세,남자,863
2019,전북,완주군,전북완주경찰서,완주군,31~40세,여자,376
2019,전북,완주군,전북완주경찰서,완주군,41~50세,남자,970
2019,전북,완주군,전북완주경찰서,완주군,41~50세,여자,374
2019,전북,완주군,전북완주경찰서,완주군,51~60세,남자,1128
2019,전북,완주군,전북완주경찰서,완주군,51~60세,여자,656
2019,전북,완주군,전북완주경찰서,완주군,61~세,남자,1507
2019,전북,완주군,전북완주경찰서,완주군,61~세,여자,3210
2019,서울,용산구,서울용산경찰서,용산구,16~20세,남자,59
2019,서울,용산구,서울용산경찰서,용산구,16~20세,여자,190
2019,서울,용산구,서울용산경찰서,용산구,21~30세,남자,3049
2019,서울,용산구,서울용산경찰서,용산구,21~30세,여자,4936
2019,서울,용산구,서울용산경찰서,용산구,31~40세,남자,4905
2019,서울,용산구,서울용산경찰서,용산구,31~40세,여자,4039
2019,서울,용산구,서울용산경찰서,용산구,41~50세,남자,2994
2019,서울,용산구,서울용산경찰서,용산구,41~50세,여자,2436
2019,서울,용산구,서울용산경찰서,용산구,51~60세,남자,2427
2019,서울,용산구,서울용산경찰서,용산구,51~60세,여자,1835
2019,서울,용산구,서울용산경찰서,용산구,61~세,남자,2769
2019,서울,용산구,서울용산경찰서,용산구,61~세,여자,5506
2019,경북,울릉군,경북울릉경찰서,울릉군,21~30세,남자,87
2019,경북,울릉군,경북울릉경찰서,울릉군,21~30세,여자,48
2019,경북,울릉군,경북울릉경찰서,울릉군,31~40세,남자,140
2019,경북,울릉군,경북울릉경찰서,울릉군,31~40세,여자,58
2019,경북,울릉군,경북울릉경찰서,울릉군,41~50세,남자,218
2019,경북,울릉군,경북울릉경찰서,울릉군,41~50세,여자,60
2019,경북,울릉군,경북울릉경찰서,울릉군,51~60세,남자,298
2019,경북,울릉군,경북울릉경찰서,울릉군,51~60세,여자,109
2019,경북,울릉군,경북울릉경찰서,울릉군,61~세,남자,259
2019,경북,울릉군,경북울릉경찰서,울릉군,61~세,여자,383
2019,울산,울주군,울산울주경찰서,울주군,16~20세,남자,57
2019,울산,울주군,울산울주경찰서,울주군,16~20세,여자,73
2019,울산,울주군,울산울주경찰서,울주군,21~30세,남자,1580
2019,울산,울주군,울산울주경찰서,울주군,21~30세,여자,728
2019,울산,울주군,울산울주경찰서,울주군,31~40세,남자,2576
2019,울산,울주군,울산울주경찰서,울주군,31~40세,여자,745
2019,울산,울주군,울산울주경찰서,울주군,41~50세,남자,2662
2019,울산,울주군,울산울주경찰서,울주군,41~50세,여자,1096
2019,울산,울주군,울산울주경찰서,울주군,51~60세,남자,2738
2019,울산,울주군,울산울주경찰서,울주군,51~60세,여자,1887
2019,울산,울주군,울산울주경찰서,울주군,61~세,남자,2971
2019,울산,울주군,울산울주경찰서,울주군,61~세,여자,5393
2019,경북,울진군,경북울진경찰서,울진군,16~20세,남자,6
2019,경북,울진군,경북울진경찰서,울진군,21~30세,남자,362
2019,경북,울진군,경북울진경찰서,울진군,21~30세,여자,166
2019,경북,울진군,경북울진경찰서,울진군,31~40세,남자,474
2019,경북,울진군,경북울진경찰서,울진군,31~40세,여자,169
2019,경북,울진군,경북울진경찰서,울진군,41~50세,남자,524
2019,경북,울진군,경북울진경찰서,울진군,41~50세,여자,217
2019,경북,울진군,경북울진경찰서,울진군,51~60세,남자,852
2019,경북,울진군,경북울진경찰서,울진군,51~60세,여자,517
2019,경북,울진군,경북울진경찰서,울진군,61~세,남자,1282
2019,경북,울진군,경북울진경찰서,울진군,61~세,여자,3305
2019,강원,원주시,강원원주경찰서,원주시,16~20세,남자,290
2019,강원,원주시,강원원주경찰서,원주시,16~20세,여자,197
2019,강원,원주시,강원원주경찰서,원주시,21~30세,남자,4839
2019,강원,원주시,강원원주경찰서,원주시,21~30세,여자,3806
2019,강원,원주시,강원원주경찰서,원주시,31~40세,남자,4583
2019,강원,원주시,강원원주경찰서,원주시,31~40세,여자,2798
2019,강원,원주시,강원원주경찰서,원주시,41~50세,남자,4078
2019,강원,원주시,강원원주경찰서,원주시,41~50세,여자,2755
2019,강원,원주시,강원원주경찰서,원주시,51~60세,남자,4588
2019,강원,원주시,강원원주경찰서,원주시,51~60세,여자,4047
2019,강원,원주시,강원원주경찰서,원주시,61~세,남자,4889
2019,강원,원주시,강원원주경찰서,원주시,61~세,여자,9338
2019,대전,유성구,대전유성경찰서,유성구,16~20세,남자,408
2019,대전,유성구,대전유성경찰서,유성구,16~20세,여자,349
2019,대전,유성구,대전유성경찰서,유성구,21~30세,남자,10207
2019,대전,유성구,대전유성경찰서,유성구,21~30세,여자,6880
2019,대전,유성구,대전유성경찰서,유성구,31~40세,남자,7905
2019,대전,유성구,대전유성경찰서,유성구,31~40세,여자,3728
2019,대전,유성구,대전유성경찰서,유성구,41~50세,남자,4021
