,년도,광역,기초,경찰서,연령,발생건수,가구수,발생율,범죄피해율
950,2017,제주,서귀포시,제주서귀포경찰서,21~30세,773,1672,46.23,46232.06
951,2017,제주,서귀포시,제주서귀포경찰서,31~40세,1125,2458,45.77,45768.92
952,2017,제주,서귀포시,제주서귀포경찰서,41~50세,1455,3559,40.88,40882.27
953,2017,제주,서귀포시,제주서귀포경찰서,51~60세,1337,4443,30.09,30092.28
954,2017,제주,서귀포시,제주서귀포경찰서,61~세,922,6902,13.36,13358.45
955,2017,충남,계룡시,충남논산경찰서,16~20세,195,15,1300.0,1300000.0
956,2017,충남,계룡시,충남논산경찰서,21~30세,407,346,117.63,117630.06
957,2017,충남,계룡시,충남논산경찰서,31~40세,568,466,121.89,121888.41
958,2017,충남,계룡시,충남논산경찰서,41~50세,656,543,120.81,120810.31
959,2017,충남,계룡시,충남논산경찰서,51~60세,636,583,109.09,109090.91
960,2017,충남,계룡시,충남논산경찰서,61~세,463,947,48.89,48891.24
961,2017,충남,공주시,충남공주경찰서,16~20세,141,284,49.65,49647.89
962,2017,충남,공주시,충남공주경찰서,21~30세,321,3073,10.45,10445.82
963,2017,충남,공주시,충남공주경찰서,31~40세,333,1285,25.91,25914.4
964,2017,충남,공주시,충남공주경찰서,41~50세,532,1585,33.56,33564.67
965,2017,충남,공주시,충남공주경찰서,51~60세,530,2404,22.05,22046.59
966,2017,충남,공주시,충남공주경찰서,61~세,424,6186,6.85,6854.19
967,2017,충남,금산군,충남금산경찰서,16~20세,29,118,24.58,24576.27
968,2017,충남,금산군,충남금산경찰서,21~30세,64,1489,4.3,4298.19
969,2017,충남,금산군,충남금산경찰서,31~40세,109,460,23.7,23695.65
970,2017,충남,금산군,충남금산경찰서,41~50세,203,739,27.47,27469.55
971,2017,충남,금산군,충남금산경찰서,51~60세,224,1354,16.54,16543.57
972,2017,충남,금산군,충남금산경찰서,61~세,178,3961,4.49,4493.81
973,2017,충남,논산시,충남논산경찰서,16~20세,195,150,130.0,130000.0
974,2017,충남,논산시,충남논산경찰서,21~30세,407,1779,22.88,22878.02
975,2017,충남,논산시,충남논산경찰서,31~40세,568,1391,40.83,40833.93
976,2017,충남,논산시,충남논산경찰서,41~50세,656,1767,37.13,37125.07
977,2017,충남,논산시,충남논산경찰서,51~60세,636,2762,23.03,23026.79
978,2017,충남,논산시,충남논산경찰서,61~세,463,7828,5.91,5914.67
979,2017,충남,당진시,충남당진경찰서,16~20세,197,152,129.61,129605.26
980,2017,충남,당진시,충남당진경찰서,21~30세,550,2901,18.96,18958.98
981,2017,충남,당진시,충남당진경찰서,31~40세,693,3816,18.16,18160.38
982,2017,충남,당진시,충남당진경찰서,41~50세,816,3316,24.61,24607.96
983,2017,충남,당진시,충남당진경찰서,51~60세,765,3825,20.0,20000.0
984,2017,충남,당진시,충남당진경찰서,61~세,481,6562,7.33,7330.08
985,2017,충남,보령시,충남보령경찰서,16~20세,125,62,201.61,201612.9
986,2017,충남,보령시,충남보령경찰서,21~30세,276,1052,26.24,26235.74
987,2017,충남,보령시,충남보령경찰서,31~40세,312,1226,25.45,25448.61
988,2017,충남,보령시,충남보령경찰서,41~50세,508,1573,32.29,32294.98
989,2017,충남,보령시,충남보령경찰서,51~60세,485,2375,20.42,20421.05
990,2017,충남,보령시,충남보령경찰서,61~세,384,6287,6.11,6107.84
991,2017,충남,부여군,충남부여경찰서,16~20세,36,21,171.43,171428.57
992,2017,충남,부여군,충남부여경찰서,21~30세,82,368,22.28,22282.61
993,2017,충남,부여군,충남부여경찰서,31~40세,119,471,25.27,25265.39
994,2017,충남,부여군,충남부여경찰서,41~50세,198,664,29.82,29819.28
995,2017,충남,부여군,충남부여경찰서,51~60세,282,1381,20.42,20419.99
996,2017,충남,부여군,충남부여경찰서,61~세,241,5736,4.2,4201.53
997,2017,충남,서산시,충남서산경찰서,16~20세,243,218,111.47,111467.89
998,2017,충남,서산시,충남서산경찰서,21~30세,696,2724,25.55,25550.66
999,2017,충남,서산시,충남서산경찰서,31~40세,905,2924,30.95,30950.75
1000,2017,충남,서산시,충남서산경찰서,41~50세,1123,2818,39.85,39850.96
1001,2017,충남,서산시,충남서산경찰서,51~60세,1198,3312,36.17,36171.5
1002,2017,충남,서산시,충남서산경찰서,61~세,833,6748,12.34,12344.4
1003,2017,충남,서천군,충남서천경찰서,16~20세,21,5,420.0,420000.0
1004,2017,충남,서천군,충남서천경찰서,21~30세,52,228,22.81,22807.02
1005,2017,충남,서천군,충남서천경찰서,31~40세,101,328,30.79,30792.68
1006,2017,충남,서천군,충남서천경찰서,41~50세,214,582,36.77,36769.76
1007,2017,충남,서천군,충남서천경찰서,51~60세,224,1187,18.87,18871.1
1008,2017,충남,서천군,충남서천경찰서,61~세,276,4999,5.52,5521.1
1009,2017,충남,아산시,충남아산경찰서,16~20세,345,374,92.25,92245.99
1010,2017,충남,아산시,충남아산경찰서,21~30세,1095,6460,16.95,16950.46
1011,2017,충남,아산시,충남아산경찰서,31~40세,1365,7349,18.57,18573.96
1012,2017,충남,아산시,충남아산경찰서,41~50세,1429,5821,24.55,24549.05
1013,2017,충남,아산시,충남아산경찰서,51~60세,1261,5669,22.24,22243.78
1014,2017,충남,아산시,충남아산경찰서,61~세,718,9158,7.84,7840.14
1015,2017,충남,예산군,충남예산경찰서,16~20세,76,51,149.02,149019.61
1016,2017,충남,예산군,충남예산경찰서,21~30세,127,621,20.45,20450.89
1017,2017,충남,예산군,충남예산경찰서,31~40세,196,622,31.51,31511.25
1018,2017,충남,예산군,충남예산경찰서,41~50세,318,969,32.82,32817.34
1019,2017,충남,예산군,충남예산경찰서,51~60세,351,1688,20.79,20793.84
1020,2017,충남,예산군,충남예산경찰서,61~세,296,5554,5.33,5329.49
1021,2017,충남,천안시 동남구,충남천안동남경찰서,16~20세,457,980,46.63,46632.65
1022,2017,충남,천안시 동남구,충남천안동남경찰서,21~30세,1182,8167,14.47,14472.88
1023,2017,충남,천안시 동남구,충남천안동남경찰서,31~40세,1189,5344,22.25,22249.25
1024,2017,충남,천안시 동남구,충남천안동남경찰서,41~50세,1358,5089,26.69,26685.01
1025,2017,충남,천안시 동남구,충남천안동남경찰서,51~60세,1361,5746,23.69,23686.04
1026,2017,충남,천안시 동남구,충남천안동남경찰서,61~세,820,8202,10.0,9997.56
1027,2017,충남,천안시 서북구,충남천안서북경찰서,16~20세,661,417,158.51,158513.19
1028,2017,충남,천안시 서북구,충남천안서북경찰서,21~30세,2752,12242,22.48,22479.99
1029,2017,충남,천안시 서북구,충남천안서북경찰서,31~40세,2565,13424,19.11,19107.57
1030,2017,충남,천안시 서북구,충남천안서북경찰서,41~50세,2284,7394,30.89,30889.91
1031,2017,충남,천안시 서북구,충남천안서북경찰서,51~60세,1608,5829,27.59,27586.21
1032,2017,충남,천안시 서북구,충남천안서북경찰서,61~세,739,7009,10.54,10543.59
1033,2017,충남,청양군,충남청양경찰서,16~20세,18,26,69.23,69230.77
1034,2017,충남,청양군,충남청양경찰서,21~30세,30,240,12.5,12500.0
1035,2017,충남,청양군,충남청양경찰서,31~40세,53,226,23.45,23451.33
1036,2017,충남,청양군,충남청양경찰서,41~50세,97,319,30.41,30407.52
1037,2017,충남,청양군,충남청양경찰서,51~60세,109,781,13.96,13956.47
1038,2017,충남,청양군,충남청양경찰서,61~세,118,2813,4.19,4194.81
1039,2017,충남,태안군,충남태안경찰서,16~20세,0,88,0.0,0.0
1040,2017,충남,태안군,충남태안경찰서,21~30세,3,667,0.45,449.78
1041,2017,충남,태안군,충남태안경찰서,31~40세,5,703,0.71,711.24
1042,2017,충남,태안군,충남태안경찰서,41~50세,7,956,0.73,732.22
1043,2017,충남,태안군,충남태안경찰서,51~60세,10,1598,0.63,625.78
1044,2017,충남,태안군,충남태안경찰서,61~세,9,4317,0.21,208.48
1045,2017,충남,홍성군,충남홍성경찰서,16~20세,99,411,24.09,24087.59
1046,2017,충남,홍성군,충남홍성경찰서,21~30세,209,2352,8.89,8886.05
1047,2017,충남,홍성군,충남홍성경찰서,31~40세,248,1415,17.53,17526.5
1048,2017,충남,홍성군,충남홍성경찰서,41~50세,415,1507,27.54,27538.16
1049,2017,충남,홍성군,충남홍성경찰서,51~60세,384,2141,17.94,17935.54
1050,2017,충남,홍성군,충남홍성경찰서,61~세,370,5605,6.6,6601.25
1051,2017,충북,괴산군,충북괴산경찰서,16~20세,56,106,52.83,52830.19
1052,2017,충북,괴산군,충북괴산경찰서,21~30세,130,617,21.07,21069.69
1053,2017,충북,괴산군,충북괴산경찰서,31~40세,217,294,73.81,73809.52
1054,2017,충북,괴산군,충북괴산경찰서,41~50세,291,532,54.7,54699.25
1055,2017,충북,괴산군,충북괴산경찰서,51~60세,343,1185,28.95,28945.15
1056,2017,충북,괴산군,충북괴산경찰서,61~세,273,3367,8.11,8108.11
1057,2017,충북,단양군,충북단양경찰서,21~30세,39,158,24.68,24683.54
1058,2017,충북,단양군,충북단양경찰서,31~40세,64,235,27.23,27234.04
1059,2017,충북,단양군,충북단양경찰서,41~50세,109,388,28.09,28092.78
1060,2017,충북,단양군,충북단양경찰서,51~60세,134,860,15.58,15581.4
1061,2017,충북,단양군,충북단양경찰서,61~세,93,2416,3.85,3849.34
1062,2017,충북,보은군,충북보은경찰서,21~30세,35,134,26.12,26119.4
1063,2017,충북,보은군,충북보은경찰서,31~40세,63,212,29.72,29716.98
1064,2017,충북,보은군,충북보은경찰서,41~50세,131,350,37.43,37428.57
1065,2017,충북,보은군,충북보은경찰서,51~60세,166,789,21.04,21039.29
1066,2017,충북,보은군,충북보은경찰서,61~세,128,3063,4.18,4178.91
1067,2017,충북,영동군,충북영동경찰서,16~20세,29,98,29.59,29591.84
1068,2017,충북,영동군,충북영동경찰서,21~30세,55,1069,5.14,5145.0
1069,2017,충북,영동군,충북영동경찰서,31~40세,73,381,19.16,19160.1
1070,2017,충북,영동군,충북영동경찰서,41~50세,129,591,21.83,21827.41
1071,2017,충북,영동군,충북영동경찰서,51~60세,183,1150,15.91,15913.04
1072,2017,충북,영동군,충북영동경찰서,61~세,177,3944,4.49,4487.83
1073,2017,충북,옥천군,충북옥천경찰서,16~20세,27,26,103.85,103846.15
1074,2017,충북,옥천군,충북옥천경찰서,21~30세,48,224,21.43,21428.57
1075,2017,충북,옥천군,충북옥천경찰서,31~40세,119,305,39.02,39016.39
1076,2017,충북,옥천군,충북옥천경찰서,41~50세,139,512,27.15,27148.44
1077,2017,충북,옥천군,충북옥천경찰서,51~60세,182,972,18.72,18724.28
1078,2017,충북,옥천군,충북옥천경찰서,61~세,140,3521,3.98,3976.14
1079,2017,충북,음성군,충북음성경찰서,16~20세,125,142,88.03,88028.17
1080,2017,충북,음성군,충북음성경찰서,21~30세,313,1906,16.42,16421.83
1081,2017,충북,음성군,충북음성경찰서,31~40세,442,1887,23.42,23423.42
1082,2017,충북,음성군,충북음성경찰서,41~50세,571,2090,27.32,27320.57
1083,2017,충북,음성군,충북음성경찰서,51~60세,537,2769,19.39,19393.28
1084,2017,충북,음성군,충북음성경찰서,61~세,335,4619,7.25,7252.65
1085,2017,충북,증평군,충북괴산경찰서,16~20세,56,24,233.33,233333.33
1086,2017,충북,증평군,충북괴산경찰서,21~30세,130,756,17.2,17195.77
1087,2017,충북,증평군,충북괴산경찰서,31~40세,217,714,30.39,30392.16
1088,2017,충북,증평군,충북괴산경찰서,41~50세,291,666,43.69,43693.69
1089,2017,충북,증평군,충북괴산경찰서,51~60세,343,899,38.15,38153.5
1090,2017,충북,증평군,충북괴산경찰서,61~세,273,1629,16.76,16758.75
1091,2017,충북,진천군,충북진천경찰서,16~20세,83,181,45.86,45856.35
1092,2017,충북,진천군,충북진천경찰서,21~30세,222,1072,20.71,20708.96
1093,2017,충북,진천군,충북진천경찰서,31~40세,333,1465,22.73,22730.38
1094,2017,충북,진천군,충북진천경찰서,41~50세,453,1527,29.67,29666.01
1095,2017,충북,진천군,충북진천경찰서,51~60세,375,1725,21.74,21739.13
1096,2017,충북,진천군,충북진천경찰서,61~세,231,3181,7.26,7261.87
1097,2018,강원,강릉시,강원강릉경찰서,16~20세,270,598,45.15,45150.5
1098,2018,강원,강릉시,강원강릉경찰서,21~30세,671,7882,8.51,8513.07
1099,2018,강원,강릉시,강원강릉경찰서,31~40세,705,2841,24.82,24815.21
1100,2018,강원,강릉시,강원강릉경찰서,41~50세,1045,3448,30.31,30307.42
1101,2018,강원,강릉시,강원강릉경찰서,51~60세,1007,5060,19.9,19901.19
1102,2018,강원,강릉시,강원강릉경찰서,61~세,756,11433,6.61,6612.44
1103,2018,강원,고성군,강원고성경찰서,16~20세,22,25,88.0,88000.0
1104,2018,강원,고성군,강원고성경찰서,21~30세,62,1340,4.63,4626.87
1105,2018,강원,고성군,강원고성경찰서,31~40세,56,753,7.44,7436.92
1106,2018,강원,고성군,강원고성경찰서,41~50세,91,1139,7.99,7989.46
1107,2018,강원,고성군,강원고성경찰서,51~60세,142,2102,6.76,6755.47
1108,2018,강원,고성군,강원고성경찰서,61~세,104,7145,1.46,1455.56
1109,2018,강원,동해시,강원동해경찰서,16~20세,93,43,216.28,216279.07
1110,2018,강원,동해시,강원동해경찰서,21~30세,232,692,33.53,33526.01
1111,2018,강원,동해시,강원동해경찰서,31~40세,271,1041,26.03,26032.66
1112,2018,강원,동해시,강원동해경찰서,41~50세,368,1516,24.27,24274.41
1113,2018,강원,동해시,강원동해경찰서,51~60세,387,2210,17.51,17511.31
1114,2018,강원,동해시,강원동해경찰서,61~세,278,4844,5.74,5739.06
1115,2018,강원,삼척시,강원삼척경찰서,16~20세,91,394,23.1,23096.45
1116,2018,강원,삼척시,강원삼척경찰서,21~30세,159,2231,7.13,7126.85
1117,2018,강원,삼척시,강원삼척경찰서,31~40세,215,781,27.53,27528.81
1118,2018,강원,삼척시,강원삼척경찰서,41~50세,317,999,31.73,31731.73
1119,2018,강원,삼척시,강원삼척경찰서,51~60세,421,1740,24.2,24195.4
1120,2018,강원,삼척시,강원삼척경찰서,61~세,295,4774,6.18,6179.3
1121,2018,강원,속초시,강원속초경찰서,16~20세,120,33,363.64,363636.36
1122,2018,강원,속초시,강원속초경찰서,21~30세,349,774,45.09,45090.44
1123,2018,강원,속초시,강원속초경찰서,31~40세,509,1145,44.45,44454.15
1124,2018,강원,속초시,강원속초경찰서,41~50세,653,1641,39.79,39792.81
1125,2018,강원,속초시,강원속초경찰서,51~60세,705,2560,27.54,27539.06
1126,2018,강원,속초시,강원속초경찰서,61~세,517,4651,11.12,11115.89
1127,2018,강원,양구군,강원양구경찰서,21~30세,47,812,5.79,5788.18
1128,2018,강원,양구군,강원양구경찰서,31~40세,43,283,15.19,15194.35
1129,2018,강원,양구군,강원양구경찰서,41~50세,57,320,17.81,17812.5
1130,2018,강원,양구군,강원양구경찰서,51~60세,82,482,17.01,17012.45
1131,2018,강원,양구군,강원양구경찰서,61~세,66,1203,5.49,5486.28
1132,2018,강원,양양군,강원속초경찰서,21~30세,349,235,148.51,148510.64
1133,2018,강원,양양군,강원속초경찰서,31~40세,509,325,156.62,156615.38
1134,2018,강원,양양군,강원속초경찰서,41~50세,653,402,162.44,162437.81
1135,2018,강원,양양군,강원속초경찰서,51~60세,705,856,82.36,82359.81
1136,2018,강원,양양군,강원속초경찰서,61~세,517,2210,23.39,23393.67
1137,2018,강원,영월군,강원영월경찰서,16~20세,33,30,110.0,110000.0
1138,2018,강원,영월군,강원영월경찰서,21~30세,56,311,18.01,18006.43
1139,2018,강원,영월군,강원영월경찰서,31~40세,80,363,22.04,22038.57
1140,2018,강원,영월군,강원영월경찰서,41~50세,129,655,19.69,19694.66
1141,2018,강원,영월군,강원영월경찰서,51~60세,158,1310,12.06,12061.07
1142,2018,강원,영월군,강원영월경찰서,61~세,155,3366,4.6,4604.87
1143,2018,강원,원주시,강원원주경찰서,16~20세,590,531,111.11,111111.11
1144,2018,강원,원주시,강원원주경찰서,21~30세,1476,8030,18.38,18381.07
1145,2018,강원,원주시,강원원주경찰서,31~40세,1533,6960,22.03,22025.86
1146,2018,강원,원주시,강원원주경찰서,41~50세,1761,6734,26.15,26150.88
1147,2018,강원,원주시,강원원주경찰서,51~60세,1805,8274,21.82,21815.33
1148,2018,강원,원주시,강원원주경찰서,61~세,1190,13090,9.09,9090.91
1149,2018,강원,인제군,강원인제경찰서,21~30세,65,792,8.21,8207.07
1150,2018,강원,인제군,강원인제경찰서,31~40세,71,470,15.11,15106.38
1151,2018,강원,인제군,강원인제경찰서,41~50세,69,458,15.07,15065.5
1152,2018,강원,인제군,강원인제경찰서,51~60세,131,884,14.82,14819.0
1153,2018,강원,인제군,강원인제경찰서,61~세,80,1786,4.48,4479.28
1154,2018,강원,정선군,강원정선경찰서,21~30세,83,264,31.44,31439.39
1155,2018,강원,정선군,강원정선경찰서,31~40세,138,418,33.01,33014.35
1156,2018,강원,정선군,강원정선경찰서,41~50세,215,659,32.63,32625.19
1157,2018,강원,정선군,강원정선경찰서,51~60세,269,1217,22.1,22103.53
1158,2018,강원,정선군,강원정선경찰서,61~세,161,2907,5.54,5538.36
